respondent;variant_status;mainline;variant;original_developers;common_active_maintainers;motivation;motivation_detail
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;others;localization
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;technical;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;others;localization
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;technical;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;governance;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;technical;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;governance;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;legal;nan
R11_15;Attached;ncase/trust;dccxi/trust-zh-CN;none;no;others;localization
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;legal;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;others;localization
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;governance;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;legal;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;governance;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;others;localization
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;others;localization
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;governance;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;technical;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;governance;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;legal;nan
R11_2;Attached;mmcgrana/gobyexample;golangit/gobyexample-it;none;no;others;localization
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;legal;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;others;mainline lacks the resources
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;governance;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;legal;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;governance;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;others;mainline lacks the resources
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;others;mainline lacks the resources
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;governance;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;technical;different goals
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;governance;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;legal;nan
R11_3;Attached;desktop/desktop;shiftkey/desktop;one;no;others;mainline lacks the resources
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;legal;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;others;community takeover
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;governance;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;legal;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;governance;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;others;community takeover
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;others;community takeover
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;governance;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;technical;new release
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;governance;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;legal;nan
R11_4;Attached;thinkle/gourmet;kirienko/gourmet;none;no;others;community takeover
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;legal;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;others;supporting upstream
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;governance;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;legal;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;governance;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;others;supporting upstream
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;others;supporting upstream
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;governance;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;technical;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;governance;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;legal;nan
R11_5;Attached;GiulioRossetti/ndlib;KDDComplexNetworkAnalysis/ndlib;one;yes;others;supporting upstream
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;legal;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;others;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;governance;feature acceptance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;legal;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;governance;feature acceptance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;others;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;others;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;governance;feature acceptance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;technical;maintenance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;governance;feature acceptance
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;legal;nan
R11_6;Attached;kiprotect/klaro;empreinte-digitale/orejime;none;no;others;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;legal;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;others;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;governance;feature acceptance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;legal;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;governance;feature acceptance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;others;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;others;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;governance;feature acceptance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;technical;maintenance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;governance;feature acceptance
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;legal;nan
R11_7;Attached;shurcooL/markdownfmt;Kunde21/markdownfmt;none;no;others;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;legal;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;others;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;governance;feature acceptance
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;legal;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;governance;feature acceptance
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;others;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;others;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;governance;feature acceptance
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;technical;customization
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;governance;feature acceptance
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;legal;nan
R11_8;Attached;shimmerproject/Numix;Ferdi265/numix-solarized-gtk-theme;none;no;others;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;legal;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;others;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;governance;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;legal;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;governance;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;others;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;others;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;governance;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;technical;different goals
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;governance;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;legal;nan
R11_9;Attached;monero-project/monero;oxen-io/oxen-core;one;yes & no;others;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;legal;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;others;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;governance;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;legal;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;governance;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;others;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;others;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;governance;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;technical;new features
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;governance;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;legal;nan
R2_1;Detached;PaperMC/Paper;pl3xgaming/Purpur;none;no;others;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;legal;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;others;supporting upstream
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;governance;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;legal;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;governance;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;others;supporting upstream
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;others;supporting upstream
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;governance;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;technical;customization
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;governance;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;legal;nan
R2_10;Attached;m0ver/tinystruct-examples;tinystruct/tinystruct-examples;one;yes;others;supporting upstream
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;legal;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;others;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;governance;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;legal;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;governance;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;others;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;others;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;governance;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;technical;different goals
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;governance;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;legal;nan
R2_2;Detached;fogleman/Minecraft;traverseda/pycraft;none;no;others;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;legal;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;others;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;governance;responsiveness
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;legal;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;governance;responsiveness
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;others;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;others;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;governance;responsiveness
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;technical;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;governance;responsiveness
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;legal;nan
R2_3;Detached;PaperMC/Waterfall;WaterffallMC;none;no;others;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;technical;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;legal;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;others;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;technical;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;governance;responsiveness
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;legal;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;technical;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;governance;responsiveness
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;others;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;technical;nan
R2_3_1;Detached;SpigotMC/BungeeCord;PaperMC/Waterfall;none;no;others;nan
